cell_id,cell_lat,cell_lon,in_scope
687,51.2912916,0.2723677,0
688,51.2912916,0.2759745,0
689,51.2912916,0.2795812,0
690,51.2912916,0.2831880,0
691,51.2912916,0.2867948,0
692,51.2912916,0.2904015,0
693,51.2912916,0.2940083,0
694,51.2912916,0.2976151,0
695,51.2912916,0.3012218,0
696,51.2912916,0.3048286,0
697,51.2912916,0.3084353,0
698,51.2912916,0.3120421,0
699,51.2912916,0.3156489,0
700,51.2912916,0.3192556,0
701,51.2912916,0.3228624,0
702,51.2912916,0.3264692,0
703,51.2912916,0.3300759,0
704,51.2912916,0.3336827,0
705,51.2935373,-0.5103000,0
706,51.2935373,-0.5066932,0
707,51.2935373,-0.5030865,0
708,51.2935373,-0.4994797,0
709,51.2935373,-0.4958729,0
710,51.2935373,-0.4922662,0
711,51.2935373,-0.4886594,0
712,51.2935373,-0.4850527,0
713,51.2935373,-0.4814459,0
714,51.2935373,-0.4778391,0
715,51.2935373,-0.4742324,0
716,51.2935373,-0.4706256,0
717,51.2935373,-0.4670188,0
718,51.2935373,-0.4634121,0
719,51.2935373,-0.4598053,0
720,51.2935373,-0.4561985,0
721,51.2935373,-0.4525918,0
722,51.2935373,-0.4489850,0
723,51.2935373,-0.4453783,0
724,51.2935373,-0.4417715,0
725,51.2935373,-0.4381647,0
726,51.2935373,-0.4345580,0
727,51.2935373,-0.4309512,0
728,51.2935373,-0.4273444,0
729,51.2935373,-0.4237377,0
730,51.2935373,-0.4201309,0
731,51.2935373,-0.4165241,0
732,51.2935373,-0.4129174,0
733,51.2935373,-0.4093106,0
734,51.2935373,-0.4057039,0
735,51.2935373,-0.4020971,0
736,51.2935373,-0.3984903,0
737,51.2935373,-0.3948836,0
738,51.2935373,-0.3912768,0
739,51.2935373,-0.3876700,0
740,51.2935373,-0.3840633,0
741,51.2935373,-0.3804565,0
742,51.2935373,-0.3768497,0
743,51.2935373,-0.3732430,0
744,51.2935373,-0.3696362,0
745,51.2935373,-0.3660295,0
746,51.2935373,-0.3624227,0
747,51.2935373,-0.3588159,0
748,51.2935373,-0.3552092,0
749,51.2935373,-0.3516024,0
750,51.2935373,-0.3479956,1
751,51.2935373,-0.3443889,1
752,51.2935373,-0.3407821,1
753,51.2935373,-0.3371753,1
754,51.2935373,-0.3335686,1
755,51.2935373,-0.3299618,1
756,51.2935373,-0.3263551,1
757,51.2935373,-0.3227483,1
758,51.2935373,-0.3191415,1
759,51.2935373,-0.3155348,0
760,51.2935373,-0.3119280,0
761,51.2935373,-0.3083212,0
762,51.2935373,-0.3047145,0
763,51.2935373,-0.3011077,0
764,51.2935373,-0.2975009,0
765,51.2935373,-0.2938942,0
766,51.2935373,-0.2902874,0
767,51.2935373,-0.2866807,0
768,51.2935373,-0.2830739,0
769,51.2935373,-0.2794671,0
770,51.2935373,-0.2758604,0
771,51.2935373,-0.2722536,0
772,51.2935373,-0.2686468,0
773,51.2935373,-0.2650401,0
774,51.2935373,-0.2614333,0
775,51.2935373,-0.2578265,0
776,51.2935373,-0.2542198,0
777,51.2935373,-0.2506130,0
778,51.2935373,-0.2470063,0
779,51.2935373,-0.2433995,0
780,51.2935373,-0.2397927,0
781,51.2935373,-0.2361860,0
782,51.2935373,-0.2325792,0
783,51.2935373,-0.2289724,0
784,51.2935373,-0.2253657,0
785,51.2935373,-0.2217589,0
786,51.2935373,-0.2181521,0
787,51.2935373,-0.2145454,0
788,51.2935373,-0.2109386,0
789,51.2935373,-0.2073319,0
790,51.2935373,-0.2037251,0
791,51.2935373,-0.2001183,0
792,51.2935373,-0.1965116,0
793,51.2935373,-0.1929048,0
794,51.2935373,-0.1892980,0
795,51.2935373,-0.1856913,0
796,51.2935373,-0.1820845,0
797,51.2935373,-0.1784777,0
798,51.2935373,-0.1748710,0
799,51.2935373,-0.1712642,0
800,51.2935373,-0.1676575,0
801,51.2935373,-0.1640507,1
802,51.2935373,-0.1604439,1
803,51.2935373,-0.1568372,1
804,51.2935373,-0.1532304,1
805,51.2935373,-0.1496236,1
806,51.2935373,-0.1460169,1
807,51.2935373,-0.1424101,1
808,51.2935373,-0.1388033,0
809,51.2935373,-0.1351966,0
810,51.2935373,-0.1315898,1
811,51.2935373,-0.1279831,1
812,51.2935373,-0.1243763,1
813,51.2935373,-0.1207695,1
814,51.2935373,-0.1171628,1
815,51.2935373,-0.1135560,1
816,51.2935373,-0.1099492,1
817,51.2935373,-0.1063425,1
818,51.2935373,-0.1027357,1
819,51.2935373,-0.0991289,1
820,51.2935373,-0.0955222,1
821,51.2935373,-0.0919154,1
822,51.2935373,-0.0883087,1
823,51.2935373,-0.0847019,1
824,51.2935373,-0.0810951,1
825,51.2935373,-0.0774884,1
826,51.2935373,-0.0738816,1
827,51.2935373,-0.0702748,1
828,51.2935373,-0.0666681,1
829,51.2935373,-0.0630613,1
830,51.2935373,-0.0594545,0
